Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet
225831,b,79.676,91.951,7.041,2.647,7.041,70.904,1.756,-1.39,25.729,1.761,45.175,-0.118,39.575,86.703
225835,b,77.14,91.992,9.311,1.894,9.311,139.598,0.23,-1.24,113.47,-0.281,26.128,0.375,104.616,179.196
225836,b,78.945,66.845,3.814,2.282,3.814,65.266,1.84,-1.381,22.985,0.592,42.281,-0.732,40.908,120.969
225850,b,160.029,119.824,22.112,2.58,22.112,132.149,2.601,-1.009,36.7,-0.362,95.449,-1.066,67.077,134.32
225863,b,86.033,44.972,6.9,1.446,6.9,58.629,1.269,-1.348,25.842,-1.038,32.788,-2.386,58.183,166.46
225868,b,66.7,72.251,1.953,2.42,1.953,57.726,1.142,-1.412,26.95,-0.247,30.777,-2.04,41.717,122.653
225878,b,69.698,18.088,2.558,0.737,2.558,50.278,1.216,-1.391,22.685,1.171,27.592,1.05,44.974,100.85
225897,b,83.658,58.63,21.692,1.926,21.692,71.393,1.441,-1.409,29.253,-1.659,42.14,-1.237,55.807,103.849
225910,b,73.651,11.542,1.427,0.47,1.427,49.34,1.362,-1.357,20.888,-1.525,28.452,-1.876,47.806,78.234
225917,b,83.561,78.483,0.384,2.507,0.384,76.203,1.806,-1.358,27.159,-1.2,49.044,-2.312,38.75,81.379
225942,b,81.877,95.197,0.779,2.732,0.779,54.634,1.481,-1.382,22.017,0.528,32.616,-2.118,52.287,44.492
225961,b,83.028,187.445,19.619,3.719,19.619,62.893,1.73,-1.22,23.041,1.86,39.852,-1.83,44.765,158.966
225974,b,69.406,27.66,1.036,1.169,1.036,49.694,1.391,-1.386,20.787,1.685,28.907,1.186,43.472,50.571
225982,b,77.561,133.177,1.996,2.575,1.996,131.294,0.878,-1.41,69.918,-0.095,61.376,0.644,44.213,143.615
225987,b,100.535,51.648,0.863,1.704,0.863,73.379,2.132,-1.33,23.426,0.449,49.953,0.272,53.354,112.563
226004,s,136.867,190.416,1.812,2.646,1.812,188.689,1.222,-1.406,84.92,-1.258,103.768,-1.908,56.371,207.241
226018,b,85.076,114.515,1.101,2.629,1.101,86.532,1.042,-1.413,42.374,0.163,44.158,1.99,50.43,54.188
226022,b,75.724,30.85,4.438,1.223,4.438,48.685,1.344,-1.387,20.768,0.011,27.917,-1.119,51.796,79.611
226040,b,58.206,49.792,0.306,1.975,0.306,58.99,1.126,-1.412,27.753,-0.36,31.237,-0.725,33.328,68.087
226058,b,86.264,112.958,7.878,3.235,7.878,69.468,2.023,-1.368,22.977,-1.366,46.492,1.001,44.168,78.393
226064,b,52.596,57.852,24.172,2.483,24.172,53.653,1.399,-1.388,22.367,-0.477,31.286,-1.686,38.944,92.852
226075,b,74.834,41.499,19.415,1.697,19.415,54.988,1.635,-1.404,20.868,-2.46,34.119,-1.836,50.827,104.245
226085,b,73.299,71.639,6.579,2.352,6.579,53.5,1.588,-1.339,20.674,-1.574,32.826,0.579,41.862,111.314
226097,b,45.647,60.911,50.417,2.324,50.417,60.056,1.409,-1.061,24.933,0.348,35.122,-0.74,50.504,146.818
226105,b,85.102,103.552,2.443,2.315,2.443,107.287,0.954,-1.414,54.901,-1.154,52.385,-0.425,47.587,151.276
226115,b,97.574,94.973,0.414,2.556,0.414,75.906,1.885,-1.35,26.306,-1.157,49.599,0.696,51.355,132.211
226128,b,80.877,41.287,28.922,1.331,28.922,67.102,0.821,-1.235,36.842,1.746,30.26,1.864,73.188,292.631
226134,b,50.745,57.307,0.778,2.007,0.778,69.451,0.617,-1.377,42.949,0.928,26.503,1.196,39.525,77.455
226136,b,60.29,48.395,1.402,2.079,1.402,52.327,1.441,-1.383,21.433,-1.134,30.894,-2.094,32.702,73.409
226140,b,73.442,54.164,7.108,2.12,7.108,60.408,1.57,-1.39,23.506,-0.566,36.902,-1.304,41.649,91.22
226158,b,74.488,58.522,42.774,1.879,42.774,68.519,0.782,-1.014,38.452,-1.563,30.068,-0.732,46.135,151.273
226161,b,67.961,85.139,4.177,2.29,4.177,92.493,0.918,-1.414,48.236,1.528,44.257,1.192,36.782,79.174
226165,s,114.747,106.491,12.014,2.342,12.014,102.447,1.541,-1.325,40.324,1.558,62.124,0.332,56.069,109.933
226166,b,74.423,118.09,22.502,2.632,22.502,121.582,1.028,-1.409,59.951,1.542,61.632,1.356,48.224,138.517
226171,b,90.602,98.458,43.715,2.584,43.715,70.015,1.915,-0.531,24.018,-0.002,45.998,2.207,46.724,165.595
226175,b,76.991,35.153,3.864,1.381,3.864,57.649,1.822,-1.376,20.425,0.352,37.224,0.304,42.382,90.741
226180,b,76.441,115.342,4.951,3.157,4.951,67.549,1.788,-1.344,24.231,0.376,43.318,-2.093,36.182,61.967
226211,b,89.718,26.253,1.722,0.886,1.722,58.537,1.513,-0.84,23.29,2.048,35.247,1.162,57.101,41.564
226212,b,99.792,119.249,1.604,3.006,1.604,83.563,2.074,-1.324,27.181,-0.968,56.382,1.115,46.65,98.038
226221,b,73.094,141.629,5.47,3.218,5.47,90.364,1.288,-1.411,39.502,-0.074,50.862,2.05,34.946,125.589
226227,b,69.001,68.511,0.366,2.058,0.366,77.423,0.922,-1.413,40.287,-1.787,37.137,-1.199,42.939,57.566
226237,b,82.544,89.147,16.408,2.654,16.408,77.696,1.295,-1.334,33.85,0.621,43.846,-0.701,41.199,116.197
226240,b,83.969,41.731,3.241,1.494,3.241,61.62,1.664,-1.341,23.128,-0.283,38.492,0.283,47.891,99.929
226259,b,84.522,69.74,7.099,1.776,7.099,90.711,0.761,-1.413,51.518,0.395,39.193,0.44,57.064,167.741
226263,b,62.79,36.399,5.01,1.376,5.01,56.93,0.842,-1.379,30.909,-1.574,26.021,-1.908,45.532,90.103
226270,b,68.71,63.232,1.197,2.316,1.197,69.969,1.557,-1.387,27.368,0.498,42.601,0.176,31.808,81.523
226278,b,74.475,49.745,3.653,1.807,3.653,63.762,1.329,-1.403,27.38,-0.736,36.382,-0.898,43.849,105.116
226280,b,81.027,58.207,1.575,1.922,1.575,54.018,1.392,-1.41,22.58,-0.468,31.437,-2.312,53.036,91.135
226295,b,83.647,21.143,5.841,0.801,5.841,55.567,1.775,-1.236,20.026,0.157,35.541,-0.25,49.485,168.12
226302,b,94.875,33.373,26.039,1.248,26.039,56.958,1.401,-1.413,23.724,0.179,33.235,0.599,73.282,160.094
226306,b,62.647,61.308,1.695,2.063,1.695,61.964,0.906,-1.411,32.508,-0.374,29.456,0.88,40.792,57.126
226310,b,68.566,64.288,2.279,1.916,2.279,71.822,0.645,-1.394,43.65,1.256,28.173,2.374,52.591,60.929
226315,b,50.822,139.809,1.313,2.608,1.313,155.418,0.412,-1.298,110.054,-1.526,45.364,-1.039,76.081,221.964
226325,b,58.596,129.639,0.255,3.528,0.255,55.311,1.065,-1.413,26.785,2.269,28.525,-0.805,35.801,33.472
226329,b,77.238,21.973,2.428,0.812,2.428,52.979,1.246,-1.39,23.586,-0.461,29.393,-1.239,50.983,72.314
226330,b,100.055,56.549,4.472,1.506,4.472,76.203,1.078,-1.413,36.673,-0.483,39.529,0.488,68.419,176.546
226335,b,87.755,25.202,0.629,0.935,0.629,57.687,1.819,-1.348,20.463,-0.201,37.224,-0.573,52.786,82.386
226337,b,105.547,74.824,1.358,2.573,1.358,79.498,2.902,-1.26,20.371,-0.757,59.127,0.311,48.125,122.72
226356,s,74.708,81.61,13.342,2.379,13.342,75.113,1.413,-1.329,31.127,-1.656,43.986,-0.31,33.654,55.163
226360,b,72.205,175.868,19.61,3.925,19.61,60.187,0.831,-1.393,32.877,-1.505,27.31,2.025,53.265,153.856
226363,b,109.99,54.053,24.034,1.578,24.034,83.9,2.998,-1.4,20.987,-1.175,62.913,-0.45,52.353,250.501
226375,s,135.676,85.861,1.957,1.926,1.957,83.989,2.053,-1.315,27.51,-0.189,56.479,1.64,82.143,121.079
226411,b,81.645,59.323,4.146,2.051,4.146,64.246,1.704,-1.334,23.76,0.732,40.486,1.831,43.561,71.055
226420,b,104.721,79.634,5.907,2.311,5.907,90.89,1.841,-1.343,31.99,1.107,58.901,0.951,49.781,91.366
226437,b,83.997,69.983,1.017,2.442,1.017,67.84,2.094,-1.326,21.928,2.461,45.911,1.175,40.678,136.798
226455,b,65.898,43.885,0.777,1.753,0.777,49.388,1.298,-1.407,21.496,0.324,27.892,-1.0,41.562,33.144
226457,b,66.318,43.74,2.004,1.864,2.004,56.39,1.704,-1.38,20.854,-0.7,35.536,-0.643,34.308,67.491
226478,b,72.008,62.685,0.432,1.819,0.432,79.951,0.773,-1.404,45.089,-0.636,34.862,-0.766,49.969,60.355
226492,b,83.275,44.957,29.85,1.421,29.85,66.771,0.924,-1.112,34.71,0.338,32.061,0.943,54.241,151.409
226493,b,88.574,143.32,27.323,2.568,27.323,145.731,0.651,-1.414,88.29,-2.004,57.441,-1.328,53.261,159.22
226508,b,73.562,51.384,0.82,1.868,0.82,64.963,1.457,-1.394,26.442,0.458,38.521,0.563,39.908,94.809
226516,b,98.842,27.708,46.763,1.137,46.763,50.984,1.457,-0.881,20.747,-0.869,30.238,-1.412,80.982,126.766
226517,b,103.952,101.411,4.348,2.808,4.348,90.929,2.121,-1.299,29.137,-2.379,61.792,-1.016,45.079,84.688
226528,b,69.426,72.026,24.48,1.892,24.48,67.906,0.736,-0.955,39.119,-0.004,28.787,1.819,44.916,151.808
226539,b,53.067,55.928,0.674,2.289,0.674,54.282,1.162,-1.41,25.103,-0.22,29.179,-1.37,29.343,37.361
226545,b,65.914,28.657,1.899,1.218,1.899,46.415,1.275,-1.414,20.401,-0.112,26.015,-1.097,43.105,151.0
226549,b,95.621,68.161,1.375,2.17,1.375,78.684,2.017,-1.33,26.078,-1.321,52.607,-0.684,46.154,115.232
226566,b,112.927,89.863,1.652,2.603,1.652,93.306,2.429,-1.293,27.212,-0.383,66.094,0.573,49.692,174.761
226567,b,85.07,50.902,3.266,1.752,3.266,59.653,1.886,-1.37,20.67,-2.048,38.983,-0.715,48.386,51.201
226574,b,91.059,69.639,22.107,1.892,22.107,76.977,1.154,-1.365,35.73,-1.216,41.247,-2.328,65.999,130.197
226590,b,86.016,61.318,22.613,2.076,22.613,52.188,1.36,-0.935,22.112,1.32,30.076,-0.628,61.53,61.909
226600,b,126.169,46.027,32.28,1.442,32.28,71.986,1.867,-1.22,25.111,-0.651,46.875,-0.229,86.124,205.273
226609,b,96.568,30.701,1.054,0.997,1.054,61.987,1.697,-1.391,22.987,1.211,39.0,2.11,60.235,50.844
226620,b,73.042,61.633,0.403,2.502,0.403,68.901,2.018,-1.34,22.834,-0.579,46.067,-0.628,30.51,27.833
226636,b,57.629,49.579,2.063,2.09,2.063,52.84,1.203,-1.404,23.986,-0.336,28.854,-1.289,33.491,70.535
226637,b,74.801,59.819,0.971,2.323,0.971,66.982,1.875,-1.352,23.299,-0.255,43.683,0.207,34.595,38.173
226639,b,105.716,100.009,4.304,2.809,4.304,88.247,2.573,-1.295,24.697,-1.087,63.551,0.477,45.492,178.481
226648,b,72.572,64.339,1.68,2.236,1.68,48.779,1.376,-1.36,20.527,-1.975,28.252,0.191,47.056,70.162
226660,b,97.858,35.013,24.004,1.157,24.004,63.945,1.121,-1.413,30.144,-2.313,33.801,-2.146,77.483,162.491
226661,b,134.614,38.073,5.992,1.03,5.992,84.814,2.431,-1.23,24.717,0.203,60.097,0.101,76.166,146.892
226672,b,72.741,28.816,0.879,1.131,0.879,53.56,1.298,-1.396,23.304,-0.701,30.256,-1.06,45.919,58.948
226673,b,87.946,53.935,24.623,1.937,24.623,69.445,2.114,-1.414,22.299,0.246,47.146,0.544,52.517,109.708
226674,b,72.854,72.845,1.065,2.258,1.065,63.971,1.151,-1.409,29.747,-1.325,34.224,0.278,44.081,72.302
226675,b,99.61,47.938,25.287,1.764,25.287,65.469,2.011,-1.408,21.746,0.579,43.724,0.321,65.864,126.504
226683,b,83.874,47.471,1.567,1.631,1.567,61.229,1.633,-1.369,23.254,1.064,37.975,0.038,48.686,51.554
226686,b,70.678,107.188,0.307,2.806,0.307,82.911,1.165,-1.41,38.296,0.446,44.615,2.105,35.913,64.438
226690,b,82.454,99.148,21.82,2.457,21.82,76.36,0.873,-1.325,40.779,1.096,35.581,-0.795,67.405,187.508
226694,b,87.378,42.439,10.302,1.172,10.302,75.629,0.551,-1.414,48.772,0.3,26.857,1.12,74.279,181.798
226698,b,131.33,87.272,3.726,2.52,3.726,105.052,2.984,-1.273,26.366,-0.911,78.687,-0.67,55.877,161.177
226703,b,96.215,61.581,20.427,2.071,20.427,68.397,1.746,-1.404,24.909,1.326,43.488,2.266,61.83,200.483
226704,b,73.836,68.059,2.669,2.042,2.669,70.069,1.042,-1.414,34.314,1.61,35.755,0.415,46.018,98.826
226727,b,57.029,63.823,3.039,2.449,3.039,56.841,1.153,-1.403,26.4,1.808,30.441,0.441,31.718,46.545
226739,b,83.118,74.41,0.09,2.174,0.09,75.696,1.346,-1.399,32.27,0.885,43.426,1.992,45.729,36.391
226768,b,60.303,82.818,0.305,2.344,0.305,88.295,0.846,-1.409,47.823,-0.022,40.472,0.435,36.564,67.956
226771,b,61.151,50.116,5.359,2.026,5.359,56.809,1.117,-1.412,26.84,0.476,29.97,1.124,38.046,88.233
226787,b,74.377,65.158,0.646,2.323,0.646,61.076,1.718,-1.363,22.471,1.094,38.605,-0.319,38.908,34.904
226791,b,73.185,66.157,33.443,2.307,33.443,73.415,0.711,-1.408,42.915,0.699,30.5,0.698,55.193,145.939
226806,b,78.833,50.168,2.806,1.757,2.806,64.528,1.483,-1.371,25.99,-2.082,38.538,-1.521,43.656,93.759
226810,b,103.732,150.738,1.766,2.73,1.766,93.048,0.808,-1.41,51.477,1.422,41.571,-0.983,73.516,135.121
226813,b,116.275,53.873,56.806,1.928,56.806,64.481,1.574,-1.022,25.053,0.633,39.428,1.302,85.735,120.573
226825,b,61.901,47.843,1.836,1.941,1.836,51.012,1.186,-1.405,23.336,-1.044,27.676,-2.247,38.6,60.175
226850,b,145.339,97.348,6.705,2.508,6.705,113.174,2.808,-1.215,29.721,-2.023,83.454,-1.505,63.898,74.651
226864,b,81.445,79.878,0.884,2.321,0.884,55.765,1.172,-1.369,25.671,2.189,30.094,-0.127,55.149,62.513
226865,b,103.574,137.082,0.475,2.417,0.475,123.692,0.845,-1.409,67.049,1.446,56.644,0.1,66.854,80.538
226877,b,78.396,46.224,3.089,1.619,3.089,64.714,1.425,-1.377,26.685,-1.0,38.029,-1.133,43.841,128.25
226882,b,73.028,97.965,18.858,3.129,18.858,65.701,1.372,-1.407,27.703,1.728,37.998,-0.29,44.258,128.236
226886,b,99.793,77.065,5.21,2.463,5.21,85.084,2.518,-1.294,24.184,0.492,60.9,-0.29,42.281,146.147
226890,b,91.33,17.93,4.029,0.65,4.029,56.351,1.727,-1.394,20.663,-1.719,35.688,-1.113,58.711,153.264
226891,b,106.4,204.81,3.423,3.562,3.423,109.839,1.759,-1.363,39.816,-1.211,70.024,1.387,43.961,88.204
226897,s,82.796,64.504,2.809,1.736,2.809,75.56,0.797,-1.394,42.039,-0.756,33.52,-1.914,59.658,99.047
226901,b,72.358,54.26,0.226,1.998,0.226,50.474,1.49,-1.387,20.273,-2.377,30.202,-0.62,44.884,34.192
226910,b,77.788,42.916,2.37,1.44,2.37,54.771,1.021,-1.022,27.105,-0.107,27.666,1.33,54.784,59.767
226921,b,84.12,72.046,4.134,2.31,4.134,67.202,1.942,-1.338,22.845,0.452,44.357,1.969,42.311,113.92
226926,b,75.94,114.301,2.081,2.447,2.081,121.605,0.935,-1.413,62.851,-1.824,58.754,-1.853,39.524,161.954
226934,b,80.566,50.465,4.384,1.791,4.384,60.782,1.645,-1.4,22.98,-0.767,37.802,0.246,47.193,98.358
226948,b,76.586,51.871,0.448,1.716,0.448,66.775,1.199,-1.408,30.359,-1.076,36.416,-1.649,45.87,48.921
226953,b,86.535,55.817,9.728,2.146,9.728,67.211,2.167,-1.213,21.219,-0.804,45.991,-1.21,41.304,116.029
226969,b,61.6,85.924,0.609,2.97,0.609,55.351,1.506,-1.383,22.087,2.075,33.264,-0.138,32.034,67.645
226984,b,83.371,32.188,1.571,1.204,1.571,55.902,1.789,-1.375,20.045,-2.292,35.857,-1.474,49.791,56.672
227000,b,89.224,60.484,28.448,2.684,28.448,64.404,1.738,-1.346,23.523,1.664,40.881,1.762,50.679,84.758
227001,b,79.553,61.922,25.695,1.816,25.695,60.004,1.202,-0.223,27.244,1.068,32.76,-0.741,49.974,138.962
227008,b,97.544,116.46,3.023,2.917,3.023,94.132,1.832,-1.339,33.244,-1.4,60.888,0.205,41.33,85.851
227021,b,135.293,82.876,19.166,2.89,19.166,103.473,4.027,0.711,20.585,1.271,82.889,0.967,55.833,192.455
227024,b,83.777,77.342,2.074,2.054,2.074,90.185,1.043,-1.413,44.144,-0.447,46.041,-0.603,48.409,127.91
227026,b,40.452,46.785,55.85,2.452,55.85,49.718,1.468,-1.278,20.149,1.268,29.569,1.675,56.514,166.881
227049,b,47.238,61.468,37.978,2.411,37.978,48.064,1.282,-0.868,21.066,-0.119,26.997,1.775,43.398,66.617
227051,b,81.595,36.851,23.736,1.062,23.736,69.939,1.068,-1.082,33.812,-0.55,36.127,0.133,53.297,86.854
227086,b,96.999,127.448,1.341,2.842,1.341,70.002,1.266,-1.397,30.894,-0.347,39.109,2.328,62.596,90.333
227089,b,71.958,70.452,6.199,2.104,6.199,57.469,0.877,-1.367,30.616,0.086,26.853,2.113,49.787,169.202
227090,b,81.049,33.02,1.709,1.152,1.709,59.236,1.205,-1.401,26.86,-0.631,32.376,-1.188,53.139,52.248
227106,b,72.701,41.294,1.662,1.725,1.662,56.028,1.748,-1.352,20.39,-0.962,35.638,-1.254,39.641,44.631
227107,b,93.054,134.703,22.567,3.611,22.567,68.038,2.35,-0.874,20.313,-1.678,47.726,1.183,45.45,102.871
227117,b,94.198,80.573,29.435,2.63,29.435,73.945,1.353,-1.372,31.42,0.721,42.525,-0.408,57.8,181.152
227126,b,149.355,206.125,37.782,3.214,37.782,155.021,1.303,-1.4,67.323,-1.262,87.698,0.375,72.877,138.193
227133,b,72.318,91.425,0.558,2.735,0.558,61.847,1.329,-1.398,26.557,-0.185,35.291,-2.331,41.647,45.511
227141,b,78.738,48.514,3.858,1.836,3.858,58.349,1.652,-1.371,21.999,1.546,36.35,0.63,45.943,57.419
227160,b,65.986,110.665,2.002,2.702,2.002,83.351,0.675,-1.396,49.76,-1.317,33.591,0.54,48.299,124.319
227168,b,69.821,21.947,6.703,0.819,6.703,54.928,1.012,-1.363,27.302,1.795,27.625,1.634,47.214,152.048
227174,b,73.833,49.569,1.464,1.962,1.464,58.428,1.776,-1.35,21.046,0.399,37.382,-0.41,39.059,71.672
227176,b,58.954,54.49,3.031,1.995,3.031,55.484,0.939,-1.408,28.62,0.426,26.865,-0.894,38.713,92.806
227191,b,85.489,57.198,0.426,1.852,0.426,65.063,1.561,-1.379,25.41,1.5,39.653,0.342,49.413,54.486
227194,s,111.911,73.589,28.46,1.822,28.46,98.628,2.216,-1.414,30.667,-1.93,67.961,-2.391,55.755,153.29
227200,b,80.611,56.027,22.158,2.087,22.158,70.351,2.484,-1.412,20.195,-0.126,50.157,0.304,40.544,122.803
227205,b,93.417,27.002,10.595,0.881,10.595,63.224,1.779,-1.113,22.75,-1.893,40.474,-1.194,53.945,137.889
227208,b,75.222,35.169,1.262,1.343,1.262,54.758,1.363,-1.391,23.176,0.039,31.582,-0.665,47.188,46.023
227211,b,79.734,27.441,2.208,1.019,2.208,52.563,1.359,-1.305,22.278,-0.416,30.286,0.556,52.581,84.856
227217,b,77.833,69.734,8.613,2.168,8.613,56.044,1.416,-1.378,23.2,-0.827,32.843,1.224,48.379,115.185
227220,b,77.181,40.507,6.12,1.538,6.12,58.017,1.73,-1.31,21.248,-1.242,36.769,-1.917,41.886,101.298
227234,b,99.796,92.014,5.072,1.947,5.072,107.961,0.881,-1.414,57.401,-0.736,50.56,-0.152,62.143,156.017
227235,b,124.477,81.107,27.145,2.87,27.145,86.9,2.946,-1.382,22.025,1.095,64.875,0.25,64.442,150.355
227244,b,79.818,129.25,15.023,2.989,15.023,69.98,0.817,-1.376,38.508,-0.863,31.472,1.78,53.939,161.668
227248,b,94.476,76.372,26.21,2.277,26.21,69.939,1.121,-1.346,32.973,-1.074,36.966,0.342,64.502,123.824
227251,b,65.817,34.46,0.161,1.387,0.161,51.213,1.123,-1.411,24.122,0.213,27.091,-0.561,42.97,26.192
227253,b,86.004,37.613,21.563,1.21,21.563,58.549,0.955,-0.016,29.949,-2.411,28.6,-1.201,66.341,168.109
227255,s,114.218,89.196,6.968,1.743,6.968,103.249,0.888,-1.411,54.692,-1.209,48.557,-2.39,75.886,78.01
227258,b,96.921,179.541,27.276,3.79,27.276,90.063,1.377,-1.397,37.896,1.743,52.167,-0.927,51.754,162.445
227265,b,72.18,56.375,24.011,2.631,24.011,56.873,1.44,-1.378,23.305,-0.066,33.568,0.549,42.885,107.513
227269,b,74.937,52.381,16.279,1.57,16.279,62.729,0.896,-1.234,33.085,-0.567,29.644,-1.974,47.619,160.668
227288,b,86.379,128.577,28.274,3.189,28.274,55.832,1.188,-0.685,25.522,-1.099,30.31,2.036,62.193,132.715
227292,b,124.407,108.742,1.237,2.182,1.237,112.134,1.441,-1.389,45.946,0.67,66.188,1.727,66.045,99.633
227304,b,79.421,36.427,1.415,1.205,1.415,57.316,0.946,-1.388,29.45,-1.362,27.866,-0.191,57.01,85.641
227315,b,124.964,58.44,31.325,1.31,31.325,103.77,2.308,-1.297,31.372,-2.236,72.398,-1.975,55.396,137.038
227343,b,78.19,62.864,13.069,2.293,13.069,67.296,1.439,-1.397,27.591,-1.065,39.706,-0.425,45.318,163.874
227354,b,88.264,55.801,4.319,1.741,4.319,70.108,1.353,-1.38,29.801,0.83,40.307,0.077,52.375,72.666
227375,b,76.56,54.018,0.638,1.809,0.638,52.464,1.124,-1.414,24.7,-0.567,27.764,-2.368,52.877,72.006
227382,b,95.444,228.094,26.529,3.949,26.529,90.263,2.696,-1.264,24.422,-1.226,65.841,2.229,35.597,70.136
227384,s,139.693,86.596,1.744,1.794,1.744,95.587,1.708,-1.379,35.302,-0.769,60.285,-2.224,84.164,139.098
227385,b,91.481,58.254,8.367,1.991,8.367,73.196,1.998,-1.262,24.419,0.524,48.777,0.759,44.112,123.829
227397,b,83.417,77.569,6.14,2.116,6.14,64.325,0.934,-1.386,33.255,1.038,31.07,-0.917,57.432,142.482
227409,b,62.96,154.653,1.395,3.389,1.395,77.93,0.795,-1.403,43.42,-1.95,34.51,0.758,42.746,101.331
227417,b,95.629,90.122,3.548,2.293,3.548,66.74,1.413,-1.396,27.654,-0.305,39.086,1.889,59.632,115.205
227451,b,76.93,21.773,10.354,0.801,10.354,53.23,1.042,-0.795,26.069,-1.649,27.161,-0.893,54.524,151.402
227454,s,116.246,108.601,0.589,1.685,0.589,164.731,0.321,-1.261,124.658,0.838,40.073,0.274,130.132,168.111
227460,b,62.021,45.764,27.95,1.77,27.95,54.096,1.433,-1.179,22.23,1.027,31.865,-0.059,44.492,105.877
227470,b,95.684,71.413,23.598,1.962,23.598,65.768,1.05,-1.237,32.078,0.761,33.69,-1.009,76.11,155.853
227471,b,63.889,40.459,56.639,1.156,56.639,70.534,1.404,-0.385,29.342,0.377,41.192,-0.482,40.637,151.448
227504,b,57.804,40.27,3.268,1.92,3.268,49.915,1.455,-1.399,20.333,1.563,29.582,1.427,32.598,51.187
227526,b,83.101,75.153,24.061,2.306,24.061,64.775,1.076,-1.254,31.202,0.34,33.574,-1.28,52.685,221.975
227536,b,72.981,23.705,3.667,1.009,3.667,49.683,1.427,-1.384,20.468,-2.13,29.215,-2.022,47.331,91.646
227544,b,58.162,48.623,2.362,2.058,2.362,56.379,1.234,-1.406,25.234,0.661,31.145,0.313,32.542,50.838
227547,b,76.807,40.144,1.492,1.423,1.492,52.45,1.226,-1.361,23.562,-0.045,28.888,-1.443,51.172,48.116
227559,b,114.604,90.799,3.969,2.45,3.969,101.184,2.272,-1.334,30.924,-2.111,70.26,-1.531,49.415,142.715
227563,b,78.795,93.077,0.258,2.294,0.258,101.615,1.014,-1.414,50.448,-1.95,51.167,-1.731,42.265,58.304
227571,b,89.969,65.137,2.268,2.515,2.268,72.453,2.571,-1.314,20.291,-0.077,52.162,0.623,40.388,85.266
227573,b,83.061,83.024,1.137,2.33,1.137,90.067,1.401,-1.394,37.512,0.679,52.555,0.268,38.421,66.811
227576,b,75.366,42.619,1.564,1.495,1.564,57.14,1.177,-1.403,26.248,1.241,30.892,0.19,48.455,41.615
227605,b,73.048,45.008,2.355,1.567,2.355,52.309,1.065,-1.394,25.33,1.485,26.979,-0.054,49.631,80.169
227633,b,89.435,40.224,15.969,1.455,15.969,53.421,1.546,-1.045,20.981,-0.247,32.44,-1.567,61.651,152.247
227657,b,98.339,19.865,34.756,0.588,34.756,77.233,2.815,-0.861,20.245,-0.094,56.988,0.07,42.49,200.478
227659,b,75.52,123.639,24.758,2.596,24.758,125.97,0.539,-1.394,81.832,-2.466,44.137,-1.672,73.37,304.415
227664,b,87.552,66.164,2.187,1.918,2.187,80.912,1.335,-1.406,34.648,-1.112,46.264,-0.801,48.698,89.016
227686,b,75.531,219.989,2.295,4.196,2.295,57.545,1.088,-1.413,27.562,1.816,29.982,-2.273,50.539,55.369
227705,b,78.464,45.262,34.701,1.05,34.701,87.229,0.527,-1.147,57.116,-1.279,30.113,-2.287,51.927,175.566
227707,s,79.587,64.517,11.663,1.587,11.663,92.528,0.637,-1.308,56.506,-1.169,36.021,-0.994,63.696,156.881
227714,b,49.18,77.355,0.074,2.361,0.074,84.0,0.677,-1.388,50.102,-0.893,33.898,-1.273,36.293,57.689
227716,b,74.109,124.829,1.387,3.064,1.387,78.8,1.268,-1.404,34.743,-0.482,44.058,1.715,37.511,88.523
227718,b,69.325,67.101,27.864,2.389,27.864,61.769,0.917,-1.274,32.228,-0.676,29.54,0.6,41.979,88.988
227726,b,75.588,49.677,4.588,1.924,4.588,59.507,1.632,-1.344,22.612,0.057,36.895,-0.651,41.31,86.752
227728,b,93.487,136.071,27.689,2.811,27.689,94.63,1.739,-1.408,34.551,0.175,60.079,2.282,48.666,156.586
227731,b,100.123,67.773,1.072,2.301,1.072,74.19,2.691,-1.28,20.101,-1.103,54.089,-2.206,47.939,134.559
227745,b,116.897,78.163,1.417,1.907,1.417,79.521,1.771,-1.37,28.693,0.82,50.828,-0.804,69.46,77.934
227755,b,113.432,153.551,3.096,2.814,3.096,80.193,1.059,-1.333,38.942,0.668,41.252,-2.141,78.245,108.904
227762,b,85.328,61.596,0.826,2.435,0.826,69.836,2.461,-1.311,20.176,2.382,49.66,1.788,38.185,84.56
227769,b,68.283,44.073,2.477,1.868,2.477,57.009,1.772,-1.38,20.565,-2.356,36.444,-2.258,35.481,75.251
227775,b,63.853,52.006,7.615,1.823,7.615,65.989,0.711,-1.409,38.559,-1.779,27.43,-2.121,48.444,109.356
227779,b,73.251,54.234,0.651,2.222,0.651,63.854,1.945,-1.342,21.681,0.736,42.174,0.669,34.043,70.341
227791,b,70.481,62.995,2.302,2.155,2.302,68.429,1.363,-1.391,28.956,0.943,39.473,0.179,35.982,62.55
227807,b,89.929,91.82,28.721,2.055,28.721,97.87,0.511,-1.41,64.786,-0.261,33.084,1.011,69.89,218.908
