Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_all_pt
217430,b,72.423,30.242,41.366,1.015,32.232,114.871,1.423,-0.519,24.829,1.413,35.323,0.652,49.882,136.96,54.72,1.18,54.72
217528,b,132.18,63.178,65.16,1.445,27.907,148.498,3.669,-0.479,21.31,0.074,78.182,-1.292,66.593,269.909,49.007,0.123,49.007
217537,b,68.943,79.425,90.794,2.29,10.347,150.146,1.91,-0.285,22.526,-0.575,43.014,1.391,77.135,198.92,84.606,1.456,84.606
217578,b,85.624,83.387,32.346,2.137,9.904,123.242,0.694,-1.291,47.908,0.448,33.252,-0.94,84.058,242.972,42.082,-2.296,42.082
217699,s,73.156,45.647,110.212,0.861,0.848,223.149,0.464,-0.097,77.205,-1.418,35.825,-0.739,76.068,228.711,110.118,-1.105,110.118
217749,b,100.574,43.305,34.838,1.74,2.255,89.803,1.788,-1.157,20.019,0.271,35.789,-0.517,71.187,104.805,33.994,-1.084,33.994
217884,b,102.221,86.994,52.608,3.399,23.206,120.835,2.172,-1.412,21.818,1.473,47.39,-0.166,68.16,212.849,51.628,1.205,51.628
218032,b,71.735,80.995,60.567,2.802,16.891,125.924,1.407,-1.409,33.262,-0.901,46.816,-1.502,67.553,211.76,45.846,-3.407,45.846
218048,b,140.657,83.892,37.588,2.116,2.53,151.945,4.328,-1.055,21.729,1.724,94.049,0.913,52.629,198.542,36.167,2.126,36.167
218115,b,95.366,167.743,0.597,3.321,30.418,102.292,1.242,-1.407,32.07,1.68,39.818,-1.45,60.714,131.39,30.404,2.447,30.404
218142,b,99.68,58.75,65.768,2.326,16.503,110.985,1.937,-1.41,20.938,-0.202,40.549,0.776,89.829,200.751,49.499,0.896,49.499
218153,b,93.193,113.396,72.28,1.943,4.63,208.288,0.547,-0.882,85.498,1.377,46.771,2.323,121.155,253.839,76.019,-0.324,76.019
218161,b,80.176,50.908,34.223,1.767,3.899,102.146,0.703,-1.35,38.497,1.971,27.079,2.431,63.359,169.772,36.57,2.977,36.57
218191,b,90.934,81.752,25.663,2.822,7.449,95.402,2.144,-1.403,20.225,-0.776,43.359,1.082,57.039,136.293,31.818,0.081,31.818
218296,b,95.818,160.388,3.333,3.63,99.141,174.344,2.108,-1.31,25.248,1.712,53.211,-1.174,45.14,129.782,95.884,0.18,95.884
218299,b,96.15,15.358,18.483,0.475,28.712,112.372,2.101,-1.41,22.401,1.034,47.057,1.087,49.701,184.647,42.914,-1.76,42.914
218347,b,77.509,119.232,39.029,3.647,0.534,101.346,1.098,-1.399,29.454,0.377,32.329,-2.2,55.136,130.313,39.563,2.274,39.563
218357,b,248.772,245.728,120.174,3.614,9.121,351.463,8.134,1.121,26.244,-0.718,213.479,1.447,73.964,219.05,111.74,0.548,111.74
218368,s,120.306,110.075,26.566,2.074,45.72,192.094,1.351,-1.409,54.71,0.782,73.887,0.546,70.492,322.264,63.497,-2.591,63.497
218372,b,79.491,44.74,54.675,1.091,10.415,144.79,1.093,-0.398,38.259,1.313,41.822,0.376,50.573,140.73,64.709,-1.652,64.709
218388,b,249.954,226.356,119.46,2.459,6.489,261.676,1.346,-0.469,63.131,-1.168,84.99,1.256,212.094,354.014,113.555,2.843,113.555
218408,b,94.796,146.276,35.406,2.581,1.575,137.555,0.936,-1.323,53.217,-1.037,49.808,1.048,47.108,155.334,34.53,0.077,34.53
218500,b,123.398,35.307,1.309,1.073,65.317,143.187,2.718,-1.298,20.794,-1.397,56.521,-1.666,68.654,100.974,65.872,-2.773,65.872
218511,s,64.823,82.87,44.135,3.258,26.9,107.335,1.804,-1.414,21.839,-1.16,39.388,0.63,50.072,108.043,46.108,1.621,46.108
218513,b,70.5,79.516,102.431,3.164,4.819,178.479,0.672,1.414,45.517,1.207,30.609,0.487,101.576,216.557,102.354,1.269,102.354
218517,b,87.975,72.478,80.21,3.024,15.298,150.107,3.113,1.414,20.57,0.719,64.035,0.726,63.132,255.51,65.503,1.752,65.503
218521,s,146.835,97.416,109.306,1.024,23.586,286.263,0.465,-0.656,135.617,-0.093,63.037,0.836,93.981,319.648,87.609,1.434,87.609
218522,b,112.425,58.016,35.474,1.418,18.168,129.043,2.524,-1.414,27.167,-0.27,68.566,-0.863,51.191,171.42,33.31,2.531,33.31
218542,b,115.97,42.688,80.719,1.229,4.321,146.621,1.556,-0.357,26.694,-1.721,41.548,-0.604,107.704,201.933,78.38,-0.418,78.38
218585,b,57.233,40.642,58.512,1.395,1.151,121.667,1.558,-0.483,24.285,-0.799,37.843,-1.492,49.211,115.498,59.54,-1.869,59.54
218591,b,82.381,139.946,122.692,4.039,2.646,188.482,1.849,1.414,22.166,-2.067,40.982,0.912,107.87,221.001,125.335,0.233,125.335
218607,b,80.548,73.946,2.318,2.156,36.885,91.523,1.061,-0.186,27.618,0.525,29.301,-1.631,55.366,78.587,34.604,-2.435,34.604
218633,b,139.51,74.548,42.297,2.512,73.19,113.417,2.566,-1.335,23.092,-0.082,59.262,-0.828,86.752,66.412,31.063,-2.575,31.063
218645,s,67.623,96.073,48.027,2.413,1.075,136.086,0.74,-1.168,49.987,1.759,36.997,0.392,80.418,179.087,49.102,-0.265,49.102
218651,b,71.212,22.248,4.561,0.936,58.038,105.614,1.231,-1.412,22.158,0.191,27.281,0.06,48.728,54.709,56.174,-0.123,56.174
218657,s,44.231,87.91,69.828,2.042,0.568,175.853,0.609,-0.503,65.865,-0.327,40.121,-0.493,83.608,228.727,69.868,0.279,69.868
218722,b,131.263,88.574,58.64,1.728,30.877,144.747,1.276,-0.805,46.446,-0.836,59.27,0.249,73.286,213.183,39.031,0.301,39.031
218794,s,75.032,81.883,30.431,2.177,1.376,130.498,0.435,-1.397,69.919,1.743,30.391,1.896,77.66,172.036,30.188,3.209,30.188
218870,b,101.128,160.965,25.155,3.216,21.516,124.126,1.253,-1.262,39.246,0.526,49.185,-2.002,53.46,196.161,35.696,2.697,35.696
218927,s,187.063,88.93,90.432,1.12,1.455,259.463,2.37,-1.38,50.327,1.674,119.273,0.715,75.714,200.212,89.864,1.035,89.864
218943,b,379.161,270.159,220.447,3.264,1.127,466.578,1.424,1.414,101.766,-1.132,144.93,-0.193,258.629,526.24,219.882,-0.103,219.882
218974,b,58.067,59.062,110.598,2.632,95.492,87.414,0.966,1.414,29.103,-0.843,28.104,-1.624,92.981,299.477,30.207,-2.595,30.207
218998,b,63.489,41.169,23.968,1.255,39.091,96.5,0.688,-0.947,38.49,-0.326,26.468,-1.378,43.445,97.643,31.542,-2.59,31.542
218999,b,65.83,28.184,38.45,0.936,3.113,99.471,1.194,-0.705,28.414,-0.585,33.939,-0.371,45.667,99.512,37.118,1.795,37.118
219017,b,95.52,47.856,39.97,2.037,1.216,97.992,1.525,-1.256,22.494,-0.879,34.312,-1.221,68.215,123.714,41.186,-2.746,41.186
219028,b,82.912,34.467,93.673,0.783,6.048,190.649,0.642,-0.156,55.656,0.876,35.755,1.251,60.078,214.988,99.238,1.864,99.238
219051,s,75.626,82.064,0.253,1.965,92.737,193.783,0.596,-1.371,63.215,-0.79,37.664,-1.125,60.741,101.857,92.903,-2.762,92.903
219119,b,77.702,57.766,83.693,3.231,50.117,93.418,1.657,-1.414,20.678,-0.214,34.262,0.604,83.642,177.85,38.477,-1.551,38.477
219120,s,74.736,89.857,32.252,2.819,1.671,121.954,1.127,-1.414,42.855,-1.167,48.291,-1.232,46.968,159.166,30.807,-1.865,30.807
219169,b,138.872,65.115,21.181,1.289,116.77,223.835,1.539,-0.671,38.177,-0.752,58.737,-2.022,82.256,183.532,126.922,-0.086,126.922
219186,b,132.948,173.047,63.203,2.856,63.044,175.641,2.045,-1.41,47.458,0.418,97.037,-1.161,75.925,304.647,31.146,0.546,31.146
219210,b,157.741,146.974,39.008,2.353,4.687,205.942,2.36,-1.335,51.068,1.121,120.529,0.745,54.728,265.478,34.345,-1.456,34.345
219272,b,95.437,85.816,69.276,2.605,17.847,136.789,2.815,-1.329,20.092,-0.719,56.561,0.991,73.826,242.604,60.137,-0.066,60.137
219317,b,138.162,79.696,30.018,2.883,2.816,126.633,3.5,-1.392,21.048,-1.618,73.667,-2.035,69.59,197.906,31.919,-3.55,31.919
219340,s,32.613,78.711,52.604,2.322,0.408,144.394,0.424,-0.696,64.675,1.314,27.423,1.742,86.523,134.309,52.295,2.715,52.295
219356,s,174.092,99.055,53.958,1.343,0.869,196.265,0.563,-0.071,91.291,-1.07,51.426,-2.412,152.939,316.824,53.547,-1.474,53.547
219372,b,144.79,97.489,42.938,2.842,19.577,153.359,3.981,-1.397,21.644,0.657,86.155,1.765,71.22,265.695,45.561,2.319,45.561
219386,b,81.26,64.658,51.223,2.15,2.681,107.279,1.874,-0.929,20.313,-1.207,38.064,0.579,66.572,142.542,48.902,2.415,48.902
219401,b,69.946,211.02,142.03,3.732,27.856,200.256,3.233,0.075,20.009,-1.226,64.7,2.337,94.121,203.602,115.546,1.921,115.546
219430,b,101.785,67.29,89.989,2.027,34.544,112.738,1.203,-0.159,26.009,2.051,31.283,0.072,101.337,263.43,55.446,-2.669,55.446
219436,b,76.635,13.0,3.978,0.498,31.221,84.328,1.336,-1.32,22.651,1.001,30.272,1.163,48.751,140.933,31.404,1.07,31.404
219450,b,71.124,45.379,5.825,1.543,78.339,135.946,1.143,-1.413,29.511,2.258,33.742,1.674,42.131,76.814,72.693,0.518,72.693
219488,b,98.683,67.726,45.852,1.48,49.597,134.013,0.597,-1.271,64.191,0.533,38.314,0.156,65.135,259.719,31.508,-2.742,31.508
219493,b,99.92,48.301,25.183,1.556,22.268,107.381,2.443,-0.953,21.875,0.929,53.446,1.186,46.726,155.556,32.06,3.418,32.06
219523,b,93.059,45.994,41.458,1.771,2.246,100.805,1.729,-0.695,22.549,-1.004,38.977,-0.879,56.448,87.37,39.279,-1.085,39.279
219525,b,108.189,51.91,46.388,1.06,17.258,157.413,0.964,-0.549,48.461,-1.132,46.738,-2.08,72.543,233.468,62.213,-0.757,62.213
219613,b,74.187,86.707,43.546,1.773,2.937,138.177,0.388,-1.158,69.955,1.274,27.121,-0.454,52.181,149.205,41.1,3.417,41.1
219618,b,100.816,139.539,54.676,2.764,27.686,175.746,1.47,-1.411,56.198,-0.321,82.586,-0.936,65.59,252.665,36.962,-1.041,36.962
219685,b,91.306,42.205,34.644,1.244,1.332,102.881,2.017,-0.393,22.596,-0.838,45.566,-2.026,47.516,134.35,34.72,-0.004,34.72
219702,b,85.18,77.829,55.643,2.123,1.319,153.521,2.499,-1.375,28.169,-1.642,70.403,-1.586,46.769,165.706,54.948,-2.945,54.948
219785,b,80.218,63.451,12.668,1.625,46.285,124.531,0.736,-1.414,50.195,-0.125,36.954,0.274,51.65,208.738,37.382,-3.436,37.382
219808,b,107.19,69.943,6.563,1.994,25.648,96.594,2.31,-1.138,20.117,0.373,46.461,2.285,61.903,163.905,30.016,2.189,30.016
219813,b,109.411,76.791,17.303,2.685,24.062,118.59,2.888,-1.378,22.497,0.824,64.968,1.349,50.288,137.351,31.125,-3.285,31.125
219823,s,73.699,91.725,3.026,2.389,74.096,155.467,0.844,-1.413,45.195,-2.153,38.132,-0.81,47.884,106.115,72.141,-2.381,72.141
219842,b,123.375,62.483,16.982,1.555,18.162,115.068,2.545,-0.608,22.836,0.888,58.113,-0.663,65.556,109.237,34.119,1.942,34.119
219871,b,74.993,53.325,0.804,1.709,66.306,123.774,0.891,-1.414,30.462,-0.378,27.146,1.181,53.518,81.609,66.166,-2.595,66.166
219893,b,79.912,128.691,44.678,2.338,15.129,150.965,0.518,-0.684,62.666,-1.585,32.442,0.696,55.788,275.205,55.858,-0.935,55.858
219908,b,67.14,206.582,49.43,4.127,27.546,116.828,0.614,-1.409,51.631,1.206,31.718,-1.984,74.274,196.411,33.479,0.236,33.48
219927,b,94.28,69.725,72.749,3.069,8.753,141.303,1.136,1.246,28.006,-0.024,31.821,1.149,73.201,184.355,81.476,-1.655,81.476
219980,b,95.214,204.578,34.071,3.604,1.784,151.634,1.639,-1.414,44.313,-0.858,72.621,1.551,49.261,160.056,34.7,-3.235,34.7
220027,b,84.564,65.298,43.266,2.629,5.632,104.977,1.108,-1.37,29.036,0.612,32.168,1.59,61.124,159.859,43.773,-1.494,43.772
220141,b,81.152,41.12,82.089,1.162,19.292,135.805,1.333,-0.2,29.983,-1.883,39.955,-0.92,76.517,168.11,65.867,-1.234,65.867
220166,b,85.782,21.999,36.113,0.741,0.996,95.959,0.786,-0.78,34.057,-0.258,26.781,-0.02,69.104,188.131,35.121,3.112,35.121
220181,b,118.745,194.989,147.577,3.662,30.224,245.32,3.678,-1.258,22.824,-2.238,83.943,0.685,123.41,270.066,138.553,-1.419,138.553
220182,b,74.172,48.314,39.445,1.718,5.886,95.15,1.58,-1.188,23.86,-0.659,37.688,0.169,57.462,152.47,33.603,0.205,33.603
220219,s,157.822,79.273,103.015,2.777,54.009,135.093,1.69,-1.386,30.988,0.593,52.382,0.548,128.693,254.414,51.724,1.806,51.724
220220,b,70.395,49.561,43.879,1.802,19.69,88.652,1.515,-0.942,22.179,-0.453,33.607,-1.742,58.772,150.253,32.866,0.606,32.866
220262,s,103.796,115.649,41.299,2.823,25.255,111.523,1.021,-1.414,38.811,1.859,39.624,-0.204,86.092,219.29,33.089,-3.101,33.089
220299,b,55.146,67.068,65.93,2.076,1.711,125.664,1.174,-0.234,26.799,-1.313,31.461,0.535,57.198,160.536,67.404,-1.093,67.404
220433,b,71.683,33.328,52.999,1.129,3.387,116.348,0.749,-0.7,35.684,2.142,26.718,1.828,79.264,149.222,53.946,1.84,53.946
220483,b,61.714,151.356,55.659,3.236,2.997,170.142,0.697,-1.4,68.456,1.269,47.694,-0.324,83.156,224.598,53.991,0.595,53.991
220516,b,87.581,44.942,34.32,1.515,36.825,132.059,2.178,-1.334,22.033,0.674,47.986,0.913,53.78,216.301,62.04,2.874,62.04
220517,b,82.462,42.607,32.573,1.559,11.167,95.523,1.658,-0.994,20.405,0.685,33.838,-0.605,61.368,135.733,41.28,0.003,41.28
220664,b,83.868,42.946,53.296,2.019,1.994,105.529,1.194,-0.873,23.19,0.174,27.69,0.15,63.672,216.802,54.648,1.27,54.648
220722,b,79.092,60.02,32.823,2.43,58.29,94.049,1.14,-1.394,28.763,0.791,32.802,0.155,55.847,152.861,32.484,-0.058,32.484
220787,b,142.935,101.943,27.81,2.282,45.048,183.041,2.41,-1.021,33.049,1.164,79.65,2.12,64.132,303.759,70.343,-1.091,70.343
220822,b,81.75,210.29,6.968,3.808,45.159,116.274,0.975,-1.409,39.541,2.052,38.537,-1.298,50.932,140.07,38.196,-2.687,38.196
220826,b,92.873,81.384,93.685,3.305,4.812,158.428,1.861,1.409,20.966,-0.088,39.008,1.714,88.781,210.059,98.454,1.225,98.454
220844,b,69.166,21.111,70.94,0.826,14.405,113.35,1.115,-0.073,24.063,0.047,26.838,-0.58,61.935,268.085,62.45,1.987,62.45
220847,b,74.828,71.111,78.516,1.994,47.991,95.529,2.029,-0.019,21.357,2.424,43.326,0.435,57.221,219.566,30.846,1.031,30.846
220857,b,91.211,93.277,47.946,2.991,22.24,137.961,2.124,-1.414,30.651,-2.453,65.094,-1.826,50.844,113.501,42.217,-1.334,42.217
220880,b,110.45,232.556,30.108,3.771,4.595,144.089,2.241,-1.41,34.001,1.755,76.209,-1.212,51.368,146.661,33.879,-0.629,33.879
220883,b,55.9,54.404,49.402,1.894,2.425,109.109,0.823,-0.71,31.751,-1.989,26.118,-0.683,64.233,144.34,51.24,1.354,51.24
220887,b,73.116,205.366,58.191,3.842,44.105,98.723,1.234,-0.094,27.744,-1.958,34.232,1.878,55.002,220.72,36.747,-1.316,36.747
220892,b,65.808,56.635,46.559,2.011,20.025,109.834,1.643,-1.281,26.106,2.206,42.886,2.067,54.024,126.521,40.843,1.939,40.843
220933,b,49.72,61.129,45.91,3.226,1.823,94.308,1.351,-1.413,20.503,1.661,27.707,0.173,49.883,107.715,46.098,2.02,46.098
220963,b,72.554,39.483,14.774,1.318,22.295,95.383,0.937,-1.343,33.291,-1.945,31.182,-1.878,44.011,122.853,30.909,3.921,30.909
220974,b,127.768,43.889,42.557,1.39,42.968,109.372,2.192,-0.849,23.006,0.879,50.429,1.121,81.341,192.796,35.937,1.76,35.937
220975,b,97.597,75.438,55.379,1.843,22.913,116.158,2.321,-0.812,24.996,-0.693,58.013,-2.284,55.998,153.727,33.149,3.315,33.149
221024,s,60.429,77.558,93.696,3.067,29.775,185.068,0.733,-1.413,43.255,0.352,31.714,-0.273,103.707,217.592,110.099,0.461,110.099
221039,b,90.887,68.616,81.292,3.11,0.528,149.78,0.759,1.411,39.002,-2.413,29.612,-2.137,71.905,161.398,81.166,0.373,81.166
221057,b,79.735,44.292,34.878,1.229,3.516,107.933,1.412,-1.09,31.036,0.258,43.816,0.939,45.801,163.746,33.082,-0.822,33.082
221081,b,64.112,174.694,43.33,2.891,21.383,234.971,0.497,-1.398,123.971,0.385,61.635,0.633,99.881,225.241,49.365,-0.753,49.365
221087,b,90.083,24.833,86.083,0.696,1.126,158.825,1.165,-0.096,33.688,-1.399,39.232,-1.488,68.597,147.85,85.905,-1.412,85.905
221106,b,61.029,42.128,30.801,1.331,2.084,100.416,0.884,-1.002,36.083,-1.764,31.906,-1.535,46.371,104.469,32.427,-1.406,32.427
221109,b,92.345,172.232,38.585,3.218,5.042,134.61,1.32,-1.341,39.477,-0.698,52.117,1.924,67.512,208.814,43.016,0.617,43.016
221134,b,89.281,229.075,30.986,3.841,2.349,111.327,1.927,-1.352,26.847,-1.596,51.726,2.055,45.469,91.437,32.754,0.095,32.754
221159,b,71.264,150.377,41.864,3.335,5.18,110.522,1.16,-1.158,32.736,0.889,37.958,-1.998,62.06,154.783,39.828,-3.342,39.828
221229,b,341.467,110.097,60.359,1.392,16.013,288.552,5.819,-0.9,31.779,0.625,184.919,-0.526,157.842,386.224,71.855,-0.286,71.855
221262,b,92.796,45.639,35.431,1.269,40.713,130.754,1.071,-0.439,32.942,-0.959,35.27,-2.163,63.013,210.997,62.543,-2.251,62.543
221278,b,100.083,26.584,24.898,0.774,13.891,112.364,2.372,-1.08,21.821,0.744,51.757,1.472,48.388,122.584,38.787,-0.856,38.787
221328,b,75.165,39.827,37.013,1.44,4.796,84.733,1.377,-0.469,22.091,-0.249,30.424,1.095,57.395,132.669,32.218,-0.565,32.218
221331,s,60.223,68.208,63.279,1.468,29.936,137.821,0.687,-0.585,60.491,-0.464,41.571,-0.05,55.28,240.856,35.759,0.133,35.759
221343,b,99.1,244.989,46.737,4.177,30.043,111.597,2.57,-0.441,20.261,-2.243,52.075,1.817,50.61,205.987,39.261,-1.485,39.261
221346,b,217.353,61.352,31.276,1.235,172.742,262.097,3.424,-1.405,25.591,0.575,87.63,1.729,136.818,119.595,148.877,2.567,148.877
221360,b,140.575,78.027,31.189,2.293,0.785,121.006,2.422,-1.337,26.026,-1.662,63.026,-0.915,83.61,167.966,31.954,-3.939,31.954
221446,b,114.321,157.681,46.772,3.735,22.94,161.551,2.241,-1.411,28.651,0.842,64.201,-1.603,66.143,156.209,68.7,2.449,68.7
221555,b,153.766,140.672,40.84,2.865,1.752,197.257,2.507,-1.407,44.849,-2.023,112.425,-2.03,61.723,157.964,39.983,0.774,39.983
221559,b,107.581,46.744,23.671,1.181,24.656,120.873,1.768,-1.373,30.142,-0.567,53.285,0.164,59.264,208.2,37.446,-3.252,37.446
221582,b,224.772,32.851,4.927,0.728,132.19,255.377,5.2,-1.231,20.135,1.722,104.699,1.809,121.327,89.241,130.543,2.644,130.543
221639,s,80.017,58.614,2.087,1.705,131.165,196.109,0.751,-1.406,38.101,-1.79,28.619,-0.408,60.536,110.212,129.389,-2.584,129.39
221737,s,118.022,47.596,57.726,0.836,21.007,185.952,1.383,-1.25,49.434,1.635,68.355,1.318,55.79,269.085,68.163,0.557,68.163
221809,b,79.011,80.616,58.57,2.17,2.071,145.674,1.257,-1.279,39.5,1.012,49.636,0.468,75.589,190.01,56.538,0.263,56.538
221874,b,46.875,73.44,78.049,3.11,31.904,122.447,0.623,-1.413,43.484,-0.669,27.081,-1.422,90.723,165.014,51.882,1.461,51.882
221876,b,69.291,98.033,89.92,2.982,3.546,203.724,0.325,-1.414,85.154,1.172,27.693,0.848,75.587,223.953,90.877,-1.291,90.877
221911,b,78.905,45.871,95.154,1.989,4.472,146.622,1.47,-1.067,20.4,1.763,29.995,0.719,109.548,162.07,96.227,0.821,96.227
222072,b,155.869,99.412,49.793,2.107,90.513,181.434,1.722,-0.968,42.323,-1.417,72.873,-0.867,83.364,197.739,66.238,-2.65,66.238
222098,b,114.638,60.408,61.638,2.424,38.9,104.131,2.305,-1.409,20.729,0.888,47.78,1.374,88.616,197.378,35.621,-0.001,35.621
222108,b,110.511,171.822,21.789,3.161,68.005,171.854,2.125,-1.312,26.272,1.953,55.836,-1.117,55.342,132.683,89.746,1.199,89.746
222168,b,134.191,233.868,58.497,2.584,11.675,194.745,0.694,-1.119,86.619,-0.637,60.127,1.839,83.677,210.255,47.998,1.899,47.998
222190,b,95.544,65.88,29.93,2.31,9.352,100.359,1.473,-1.346,24.72,-1.366,36.418,0.031,67.08,155.576,39.222,0.91,39.222
222215,b,91.219,39.373,34.159,1.051,3.554,105.836,1.65,-0.199,27.868,1.398,45.995,0.352,47.121,183.489,31.972,-1.446,31.972
222266,b,62.4,46.112,67.804,1.92,19.886,114.752,0.922,-1.141,29.101,-0.205,26.836,0.064,88.151,237.783,58.815,-0.809,58.815
222291,b,66.497,49.686,77.054,1.524,0.638,147.399,1.248,-0.529,31.265,-0.238,39.013,0.338,76.575,119.112,77.121,0.01,77.121
222313,b,75.991,24.536,48.967,0.672,0.941,124.043,0.734,-0.447,42.894,0.243,31.466,-0.138,48.059,107.339,49.684,3.072,49.684
222332,b,89.608,20.856,82.804,0.563,2.516,158.129,1.23,-0.079,33.297,-2.138,40.955,-1.713,67.245,144.214,83.877,2.173,83.877
222335,b,96.048,306.268,60.739,4.512,39.471,149.838,1.053,-1.414,50.031,-1.598,52.681,1.918,76.713,258.626,47.126,3.352,47.126
222351,s,225.413,104.434,62.979,1.654,3.219,217.779,2.542,-0.819,44.02,0.078,111.906,-0.268,114.303,319.826,61.853,0.549,61.853
222374,b,87.155,152.994,41.176,3.794,50.253,87.508,1.285,-0.432,20.912,2.233,26.866,-1.54,73.147,232.426,39.73,-2.737,39.73
222381,b,73.938,26.985,34.199,1.04,7.761,91.457,1.198,-0.769,23.783,0.512,28.483,-0.183,60.635,152.393,39.19,2.994,39.19
222405,b,52.657,49.996,69.07,1.631,24.672,111.995,0.767,-0.324,35.379,0.808,27.142,-0.271,71.376,209.923,49.474,-1.167,49.474
222409,b,88.791,12.949,31.064,0.4,0.152,95.846,1.145,-0.429,30.154,1.644,34.516,1.871,63.514,70.627,31.175,2.35,31.175
222419,b,98.137,94.047,35.229,1.535,2.693,178.428,0.458,-1.256,99.661,-1.88,45.619,-1.655,78.296,189.966,33.148,-2.825,33.148
222504,b,67.443,69.72,39.412,2.636,1.17,110.944,0.924,-1.413,36.622,1.263,33.844,0.808,58.575,137.688,40.478,1.389,40.478
222561,b,142.66,94.205,41.612,1.326,13.773,173.702,0.728,-1.414,80.86,0.173,58.9,1.276,89.452,297.958,33.941,2.193,33.941
222594,b,118.849,147.42,39.86,2.749,78.902,252.816,1.87,-1.413,52.747,0.223,98.645,-0.388,51.756,274.783,101.424,1.435,101.424
222617,b,91.498,40.425,44.202,1.461,1.316,105.751,1.134,-0.923,28.347,-0.836,32.143,-0.651,65.203,117.888,45.26,0.184,45.26
222624,s,152.267,72.639,34.197,1.509,2.398,153.4,2.931,-1.383,30.867,1.79,90.461,1.607,69.209,179.001,32.071,2.514,32.071
222645,b,74.363,202.587,102.483,4.001,1.076,165.87,1.279,-0.623,28.279,1.444,36.18,-2.248,108.656,155.887,101.412,-0.865,101.412
222654,b,83.461,37.01,33.498,1.419,27.967,107.369,1.67,-0.739,21.578,-2.319,36.03,-1.876,49.046,145.531,49.761,-1.169,49.761
222664,b,147.073,94.28,34.339,2.373,3.167,153.459,3.775,-1.372,25.548,-0.557,96.438,-1.038,62.186,214.961,31.473,-2.661,31.473
222716,b,113.673,52.86,33.157,1.56,17.173,124.885,3.34,-1.413,20.54,-0.358,68.608,-0.423,54.252,104.474,35.737,0.197,35.737
222742,b,98.602,59.471,55.206,3.075,27.115,90.974,1.698,-1.406,21.721,0.582,36.885,1.223,69.955,116.411,32.368,2.428,32.368
222856,b,106.888,155.019,46.311,2.756,1.249,134.469,1.952,-0.578,30.138,-0.573,58.835,2.158,52.811,146.93,45.496,3.111,45.496
222922,b,364.293,199.39,59.731,2.346,6.996,315.717,4.973,-0.91,41.919,0.965,208.468,-0.269,159.378,395.348,65.329,1.055,65.329
222952,b,74.497,30.377,39.416,1.064,1.218,93.321,0.989,-0.354,27.704,0.63,27.4,1.611,62.064,116.808,38.217,-2.222,38.217
222994,b,73.755,18.42,164.292,0.559,12.978,236.971,2.14,0.12,22.61,1.673,48.386,1.386,123.217,375.722,165.975,-1.496,165.975
223024,b,74.753,65.586,43.736,1.9,27.366,95.505,1.398,-0.571,26.32,-0.176,36.796,1.567,52.631,178.353,32.389,-2.329,32.389
223129,b,97.448,116.304,39.465,3.413,8.835,93.677,2.059,-1.409,20.61,1.309,42.437,-1.352,69.63,160.462,30.63,-0.41,30.63
223185,s,116.234,45.537,22.157,1.104,94.386,181.97,1.316,-0.994,35.429,1.585,46.62,0.702,72.45,132.786,99.92,2.494,99.92
223219,b,61.157,84.523,41.775,2.851,2.94,126.663,0.674,-1.414,51.629,2.022,34.78,2.282,55.029,206.681,40.254,1.05,40.254
223256,b,93.108,33.241,31.174,1.166,2.744,85.562,1.637,-0.036,21.034,-1.035,34.435,-2.2,66.601,158.794,30.093,1.952,30.093
223261,b,135.09,100.166,33.446,3.332,24.835,162.65,4.047,-1.414,21.484,1.393,86.939,0.281,56.444,188.439,54.228,1.337,54.228
223293,b,84.202,47.23,34.956,1.681,0.738,97.989,1.57,-0.767,24.279,-1.742,38.128,-2.409,47.019,80.791,35.582,-2.622,35.582
223333,b,118.19,146.77,88.051,2.348,28.352,215.724,2.152,-0.519,35.856,0.532,77.148,-1.671,68.022,250.185,102.72,0.054,102.72
223369,b,87.55,56.735,128.901,3.105,25.929,205.128,1.106,1.414,24.783,1.651,27.408,0.804,125.405,294.826,152.938,0.277,152.938
